id,clean_text,processed_text
375,"t a pintura da carol desapareceu 
p certo dia a carol encontrou um monte de tinta então
pensou pintar a parede do quarto  ela fez um leão  elefante  girra
fa e uma onça
p quando carol foi entrar no uarto as paredes estavam
todas rabisco e a pintura nem apareçia e as roupas não
estavam na gaveta e sim no chão 
p foi então  que me perguntei quem fez isso lucas 
irmão de carol  então ela foi falar tudo para sheila mãe de 
carol e lucas e falou para nunca mais fazer isso s",t pint carol desaparec p cert dia carol encontr mont tint ent pens pint pared quart fez leã elefant girr fa onç p carol entr uart pared tod rabisc pint apareç roup gavet sim chã p ent pergunt fez luc irm carol ent fal tud sheil mãe carol luc fal nunc faz s
412,"t amo ser pintora
pquando eu era pequena eu fazia
coleção de quadros eu amo pintar mas eu 
não conseguia achar minhas tintas eu perguntei
a minha mãe e ela disse que estava tudo 
dentro de uma caixa em cima de uma estante 
eu fui correndo pegar quando eu peguei a caixa
as tintas caíram no chão eu fiquei tão triste
que minha mãe se assustou  e venha acorrendo
ver o que tinha acontecido  ela viu e disse
calma filha eu compra mais tinta e essa estava
velha não presto mais  aí eu olhei pra ela e disse você vai comprar ela suspirou e falou
é eu compra eu fiquei tão feliz que disse vo
cê é a melhor mãe do mundo não precisa 
comprar eu mesma compro mais com seu
dinheiro  alguns minutos depois de eu compra
as tintas       mae  eu vou na casa da minha 
amiga  eu vou levar as tintas tchau  eu fui na
casa da minha amiga por que ela tambem
adora pintar  assim como eu eu e ela
quer participar do concurso da escola de pi
nturas eu disse vamos falar logo com nossa
mãe ela disse to eu falo com a minha mãe
e você fala com a sua        eu falei com a mi
nha mãe e ela disse sim estou participanto
do comcarso me desegem sorte para ganhar
tchau",t amo pin pqu pequen faz coleç quadr amo pint consegu ach tint pergunt mãe diss tud dentr caix cim est corr peg peg caix tint caír chã fiq tão trist mãe assust venh acorr ver acontec viu diss calm filh compr tint velh prest aí olh pra diss vai compr suspir fal compr fiq tão feliz diss vo cê melhor mãe mund precis compr mesm compr dinh algum minut compr tint mae vou cas amig vou lev tint tchau cas amig tamb ador pint assim qu particip concurs escol pi ntur diss vam fal log mãe diss to fal mãe fal fal mi nha mãe diss sim participant comcars deseg sort ganh tchau
74,"eu e mikailla achamos algus potes de tintas em cima do guarda roupa emtão resolvemos pegalas para pintar a parede do meu quarto aí deis
resolvemos faser desnho no quarto da x e depois pintamos",mikaill ach algu pot tint cim guard roup emt resolv pegal pint pared quart aí deil resolv fas desnh quart x pint
1198,"t s a tinta derramada s s s
t a menina que ria pita u grato s
ela pito u desenos e u x deseno sunio e u grato voi x
x e u pai deça pilo u grato  e pugue u grato dela
tava bagunsado puque u rato bagusou e aroia dela gaiu
e  do u pai dela pito u grato saio u desenos e saio u
poqueos gatos queos e tataruga e quobras e note de pasario
e  a teta dela a quoba e ela foi guopra mas titas 
lt a co qui citici diso a titas tava bagucada cera que foi u
lt nesno ratos e ela e o pai fofos nora eotra ciasa que i
lt ratos e  e o pai dela deis um casa ma
fore e x viverro felis para sepe
s
s
s
s",t s tint derram s s s t menin ria pit u grat s pit u desen u x desen suni u grat voi x x u pai deç pil u grat pug u grat tav baguns puqu u rat bagus aro gaiu u pai pit u grat sai u desen sai u poque gat que tatarug quobr not pasari tet quob guopr tit lt co qui citic dis tit tav baguc cer u lt nesn rat pai fof nor eotr cias i lt rat pai deil cas ma for x viverr felil sep s s s s
919,"t eu um dia pintei o quarto 
quando eu vi as roupas no chão e a pintura s
aindo eu perguntei para minha mãe mais ela falou 
que não viu ninguem disdobrando as roupas e eu
 pensei que e o meu irmão e ele falou que não e a ir
que eu descobrir que a parede estava vazando e o ir que
meu pai concertou e eu pintei de animais e a minha fa
milia ajudou eu",t dia pint quart vi roup chã pint s aind pergunt mãe fal viu ning disdobr roup pens irm fal ir descobr pared vaz ir pai concert pint animal fa mil ajud
500,"t eu e meu amigo pintando
p certa tarde eu fui pintar um desenho meu ami 
amigo chegou eu pergutei se ele ceria ajudar a pintar  ele
falou que queria ajudar depois eu mais ele foi pintar um 
a casa mais seu amigo ele foi pegar a lata de tintar pa
ra pintar a casa de branco e depois eles foi para sua
casa ja no outro dia eles foram para sua casa quando eles
chegaram ja no certo dia foram para sua pintura pin
tandos casas ",t amig pint p cert tard pint desenh ami amig cheg pergut cer ajud pint fal quer ajud pint cas amig peg lat tint pa ra pint cas branc cas ja outr dia cas cheg ja cert dia pint pin tand cas
852,"t s a balurça do  cuart de leelia
era uma  vez uma menina que x de
pinta um dia ela a x tinta e resou
veu pintar o seu cuart x e  la saio

x  que pintou seu x e cuando
x seu x  es x va todo ba 
cunçado i e roupa  pela chao e a tinta
x não tava e la foi per gunta pra sua
mãe por que  o cuarto de la ta va na que
li estado a x falo era e eu 
es tou a   e a tinta que eu
pinte i a que tinta o que vc pintou
um cacho rro",t s balurç cuart leel vez menin x pint dia x tint res veu pint cuart x la sai x pint x cu x x es x va tod ba cunç i roup cha tint x tav la per gunt pra mãe cuart la ta va li est x fal es tou tint pint i tint vc pint cach rro
616,"t o cavalinho
o cavalinho é muito manço pode peganele é talbém pode munta 
nele a gente pode anda nele a gente foi muito longe com ele ele
chegou cansado e colocamos ele para descansa e quando 
ele descansou a gente colocou ele para beber água e colocamos 
tabém um pouco de ração para ele ele é muito obediente mas
ele anda devagar até que um dia eu levei ele para a cavalgada 
e tinha um monte de cavalos e ele espantou em pouco com as bobam
ai depois ele acustumou e depois quando acabou eu levei ele embora
é quando noia chegou da  cavalgada eu ainda sobi nele e quando
nois chegou ele deitou no çotão de tão cansado que ele tava ai
ele levantou ele foi beber água e depois ele deitou de novo ai ele 
levantou o dono dele saiu ele é ele ficou sozinho e depois x depois o dono
dele chegou ai chegou umas pessoas lá é foi anda nele e essa 
pessoas machucaram ele ai depois eles foi embora ai depois o dono dele
foi la nele e viu o machucado ai passou um remedio aix depois",t caval caval manç pod peganel talbém pod munt nel gent pod and nel gent long cheg cans coloc descans descans gent coloc beb águ coloc tabém pouc raç obedi and devag dia lev cavalg mont caval espant pouc bob ai acustum acab lev emb noi cheg cavalg aind sob nel noil cheg deit çot tão cans tav ai levant beb águ deit nov ai levant don saiu fic so x don cheg ai cheg uma pesso lá and nel pesso machuc ai emb ai don la nel viu machuc ai pass remedi aix
114,"um dia mariana uma menina muito engraçada e
diverda estava brincando com uma amiga em seu quarto
quando vio muitos potes de tinta elas decidiram pintar a parede
do quarto de mariana elas pintaram muitos animais gato cacho
rro vaca cavalo peixe muitos bichos mariana e sua amiga decidiram
ir beber água quando ela chegou no quarto ela viu todas as roupas
dela no chão eos desenhos que ela pintou desapareceram
pela foi chamar a mãe dela para ver o que tinha aconteci
do quando a mãe chegou no quarto ela disse que ia pintar o
quarto dela de rosa par isso que as roupas estavam no chão
pa mãe de mariana disse que colocou as roupas no chão para
arrumar e guardar emquanto não pintava o quarto dela mariana
disse que estava maisa liviada porque ela pensou que tinha si
do um duende então sua mãe preparou um lache para ela comer am
tes de dormir",dia mari menin engraç diverd brinc amig quart vio muit pot tint decid pint pared quart mari pint muit animal gat cach rro vac caval peix muit bich mari amig decid ir beb águ cheg quart viu tod roup chã eo desenh pint desaparec cham mãe ver acontec mãe cheg quart diss ia pint quart ros par roup chã pa mãe mari diss coloc roup chã arrum guard emquant pint quart mari diss mais livi porqu pens si duend ent mãe prepar lach com am te dorm
417,"t animais
lá estava eu voutando para meu quarto até que ouvir um som de muitos animais
então mu resouveu ir até o quarto para saber o que tava a conteçendo lá
quando mu chegou em seu quarto ela se espantou de ver tantos animais correndo pelo seu quarto 
me percebeu que os desenhos que estava na parede de seu quarto sumirão os animais",t animal lá vout quart ouv som muit animal ent mu resouv ir quart sab tav conteç lá mu cheg quart espant ver tant animal corr quart perceb desenh pared quart sum animal
601,"t o rabisco na parade
a rafaela estava escovando os dentes e achou as latas 
de tinta e foi ao seu quarto e os animais em branco
e teve uma ideia
e foi ao banheiro para pear as latas de tinta 
para pintar os animais e deichar na suas cores
eu ficou cansada e larassa chegou larissa era
amiga da rafaela e ajudou a pintou
e a mãe ficou feliz pela criatividade dela",t rabisc parad rafael escov dent ach lat tint quart animal branc ide banh pe lat tint pint animal deich cor fic cans larass cheg lariss amig rafael ajud pint mãe fic feliz criat
604,"t o susto de antonela
uma manhã de domingo antonela
se acorda ao olhar para a parede ela
não ver mais seu desenho ela se assus
ta e se pergunta oque acontece  meu
desenho será que foi a minha irmã
so podi ter sido minhas roupas estão
no chão tinha certeza mais porque
a minha irmã faria isso comigo eu acho
que pelo fato dela ser criança ela não fe
isso por querer dessa forma que ela a 
descobriu que era sua irmã",t sust antonel manhã doming antonel acord olh pared ver desenh assu ta pergunt oqu acontec desenh irmã so pod ter sid roup chã cert porqu irmã far comig ach fat crianç fe quer dess form descobr irmã
89,"mais eu não sabia si ela era rara mais eu peguei
a fundo i era um diamante ai na hora eu fiquei
muito feliz ai eu contei para a minha e eles
ficaram muito feliz ai vendemos a pedra de
diamante e ficamos muinto ricos ai damos graças a
deus",sab si rar peg fund i diam ai hor fiq feliz ai cont fic feliz ai vend pedr diam fic muint ric ai dam graç deu
968,"t os tintas
p lt eu e minha amiga achamos umas tintas em
lt x do guardarolpa e resolvemos fazer um
lt quadro com a imagem da escola e ela começou a brincar
lt com as tintas e a gente não consegria pinta o quadro
porque a tinta acabou
p lt então agente foi au mercado compra mais e a gente
lt resolveu pinta umas pinturas no meu quarto e não
lt conseguimos porque agente não sabia pinta e lebramos
lt que nois tinha uma amiga que sabia desenha muito
lt bem e o x dela tambem sabia desenha de
lt mais e ele acabou de me dar uma ideia 
p lt então ele falou podemos fazer um desenho na
lt parede do meu quarto ela era branco uma imagem
lt que eu gostase e as outras paredes de roxo
lt  e eu gostei e mandei ele pinta então ele pintou
lt e ficou muito bonito  então certo dia meu irmão
lt foi brincar no meu quarto com umas tintas e ele
lt x melando meu quarto com tintas e dai
lt meu pai teve que pinta fiquei muito triste
lt mais tudo bem eu fique feliz
lt depois porque ficou bonito",t tint p lt amig ach uma tint lt x guardarolp resolv faz lt quadr imag escol começ brinc lt tint gent consegr pint quadr porqu tint acab p lt ent agent au merc compr gent lt resolv pint uma pint quart lt consegu porqu agent sab pint lebr lt noil amig sab desenh lt bem x tamb sab desenh lt acab dar ide p lt ent fal pod faz desenh lt pared quart branc imag lt gostas outr pared rox lt gost mand pint ent pint lt fic bonit ent cert dia irm lt brinc quart uma tint lt x mel quart tint dai lt pai pint fiq trist lt tud bem fiqu feliz lt porqu fic bonit
1181,"x cadé  as tintas x

p eu estava pintando ai eu ouvi um barulho de vidro
 se quebrando na cozinha a cozinha e bem
longe do meu quarto na minha casa em volta dela
tem um campo de flor eu amo ver a flores po
isso meu pai comprou um janela bem grande
continuando quando eu cheguei na cozinha o 
que estava em cima da geladeira tinha caído é queb 
rado eu fiquei preucupada e tambêm com medo
por que eu estava sozinha em casa tentei arruma
mais não deu certo quando voltei as tintas sumiram
eu procurei em tudo menos no campo quando eu
x pela janela o meu cacho tinha pegado 
as tintas eu tinha ate esquecido do meu cachorro
x que tava silencio de mais ai eu peguei as tintas 
e meus pais chegaram eu falei tudo que aconteceu e eles
foram pintar mais eu fiquei muito feliz",x cadé tint x p pint ai ouv barulh vidr quebr co co bem long quart cas volt camp fl amo ver fl po pai compr janel bem grand continu cheg co cim gelad caíd queb rad fiq preucup tambêm med so cas tent arrum deu cert volt tint sum procur tud menos camp x janel cach peg tint ate esquec cachorr x tav silenci ai peg tint pal cheg fal tud acontec pint fiq feliz
1148,"tas tintas e as pinturas
x eu tava em casa ate que eu achei potes de tintas
— em cima do armario e dezenho na parede lindos passaros
— vondo no ar livre eu estava sozinho ate que meu amigo
— chegou na minha casa e revirou meu guarda roupas e
— bagunçou os meus brinquedos ate que eu sai do quarto eu
— fiquei bravo um tempo fora do quarto voutei as pinturas
— sumirão",ta tint pint x tav cas ate ach pot tint — cim armari dezenh pared lind passar — vond ar livr so ate amig — cheg cas revir guard roup — bagunç brinqued ate sai quart — fiq brav temp quart vout pint — sum
179,"t                         o misterio das tintas
p e eu fiquei assustada  fui correndo chamar minha
s mãe  mãe  
p e minha disse o que foi nathalia porque você está gritando 
p há mãe você não sabe o que aconteceu
p o que fala 
p é que eu encontrei algumas tintas em cima
do armario e depois eu fui pintar as paredes do  meu
quarto e não estava
p filha isso é coisa da sua cabeça
mãe não é acredita em mim
ta bom vamos no seu quarto
filha você estava mentindo
meu deus estava tudo espalhado
p aham sa mar vou voutar a limpar a casa
ta bom fim",t misteri tint p fiq assust corr cham s mãe mãe p diss nathal porqu grit p mãe sab acontec p fal p encontr algum tint cim armari pint pared quart p filh cois cabeç mãe acredit mim ta bom vam quart filh ment deu tud espalh p ah sa mar vou vout limp cas ta bom fim
797,"t titulo  o que aconteceu
p em um da muito lindo  mia estava se preparando 
para ir a escola  mia estava muito anciosa ja que 
fazia muito tempo que não se vião  no caso ela e sua amiga 
p— mãe onde a senhora colocou minha mochila 
p— ta em cima do armario filha  a mãe de mia respondeu
p— uma caixa de tintas  mia susurou  
p— hum isso me rendeu uma ideia  
p— mia vai se arrumar para ir a escola 
p— ok mãe  mais antes vou pintar uma parede do meu quarto 
p— mia vamos  esta tudo pronto 
p— calma mãe  ja podemos ir sim 
plogo ao chegarem a escola mia vio sua melhor amiga 
conversando com outras meninas no patio da escola 
mia foi correndo ver sua amiga 
p— oi amiga  mia compementou sua amiga 
p— oi mia  marina respondeu 
p— tchau filha 
p— tchau mãe 
p o tempo passou voando e logo a aula acabou 
a mãe de mia foi buscala  mia chegou em casa 
e foi direto ao seu quarto ver sua pintura  mais quando 
chegou mia logo se perguntou 
p— o que aconteceu 
p a pintura de mia sumio mais o que mia
pod ver foi roupas jogadas no chão uma bagunça só 
p — mais o que olve aqui  
mia logo de perguntou",t titul acontec p lind mia prepar ir escol mia anci ja faz temp viã cas amig p— mãe ond senh coloc mochil p— ta cim armari filh mãe mia respond p— caix tint mia susur p— hum rend ide p— mia vai arrum ir escol p— ok mãe ant vou pint pared quart p— mia vam tud pront p— calm mãe ja pod ir sim plog cheg escol mia vio melhor amig convers outr menin pati escol mia corr ver amig p— oi amig mia compement amig p— oi mia marin respond p— tchau filh p— tchau mãe p temp pass vo log aul acab mãe mia buscal mia cheg cas diret quart ver pint cheg mia log pergunt p— acontec p pint mia sumi mia pod ver roup jog chã bagunç p — olv aqu mia log pergunt
469,"t as tintas guavhe
p er auma vez uma menina chamada luiza que vivia
com seus pais e seus avós um dia luiza foi brincar
de bonecas e carrinos só que ela foi no quarto de seus pais
é sabe oque ela encontrou lá
p ela encontrou  potes de tintas mais luiza já sabia
que tinha esses potes de tintas guache mais usa apena
as coleçoes de seus pais que eram as tintas guache que
eles juntava a anos era as tintas mais raras do basil
só que essas tintas só tinha uma x cada ano mais
os pais de luiza não deixava ela pegar as suao tintas que eles
colecionava a anos por que eles tinha medo de luiza estragar as
suas tintas ai eles escondia as tintas ai teve o dia
que luiza achou as tintas
p ele disse sua que papai e mamãe vão ficar bravos que
eu fazer um desanho com as suas tintas disse luiza
ai luiza resolveu que iria pintar um pouco com as
tintas de seus pais",t tint guavh p er aum vez menin cham luiz viv pal avó dia luiz brinc bonec carrin quart pal sab oqu encontr lá p encontr pot tint luiz sab pot tint guach usa apen coleço pal tint guach junt ano tint rar basil tint x cad ano pal luiz deix peg sua tint colecion ano med luiz estrag tint ai escond tint ai dia luiz ach tint p diss pap mamã vão fic brav faz desanh tint diss luiz ai luiz resolv iri pint pouc tint pal
846,"t  mágica
p certo dia cristina vio uns baudes de tinta e quis pintar
o muro de sua casa ela pintou uma linda floresta cheia de anima
is essa pintura demorou o dia todo depois de te acabado a
pintura ela foi dormir
p no dia seguinte cristina acordou numa floresta e percebeu
que tudo oque ela tinha pintado virou realidade então ela pintou
a casa de novo porque as pessoas da quela cidade não
podiam viver em uma floresta cristina quis mudar o mun
do com sua tinta mágica
p a partir daí no mesmo dia ela mudou a cidade intei
ra colocou muitos animais e fez varias outros coisas sua
casa estava muito bagunçada por causa dos animais
p e foi assim que cristina reconheceu que ela não
podia mudar o mundo porque deus que faz acontecer",t mágic p cert dia cristin vio um baud tint quil pint mur cas pint lind florest chei anim is pint demor dia tod acab pint dorm p dia seguint cristin acord florest perceb tud oqu pint vir real ent pint cas nov porqu pesso quel cidad pod viv florest cristin quil mud mun tint mágic p part daí dia mud cidad int ra coloc muit animal fez var outr cois cas bagunç caus animal p assim cristin reconhec pod mud mund porqu deu faz acontec
544,"t lara e sua cachorra mel
— muma certa manha lara brincava de boneca
quando sua mãe a chamou — filha o almoço ta pronto
vem comer  ela falou to indo  depois que lara brincou
e comeu ela pergunta  — mãe você me da um cachorro
para mim brincar e passear com ele  suamãe então
disse  — sim filha você vai cuidar dele  ela disse  —
sim eu vou cuidar dele  sua mãe disse  — sim eu 
vou cuidar dar dele  sua mãe disse  — ok eu vou
trabalhar e quando eu voltar eu te dou ok  a filha
disse  — e  e  e obrigada mãe  quando sua mãe voltou
do trabalho ela fico muito feliz por que ela sabia
que ia ganhar um cachorrinho sua mãe disse  — filha
cheguei  oi mãe você trouxe meu cachorrinha  sua mãe
falou  — sim  o filha qual vai ser o nome dela  —
o nome dela vai ser mel sua mãe disse  — gostei
do nome ele e x cuide bem dela viu filha 
ela disse  — ta bom então x brincou  estudou  comeu
e brincou com a mel e assim elas sorriram  correram
e a proveitaiam  elas viveram felizes ",t lar cachorr mel — mum cert manh lar brinc bonec mãe cham — filh almoç ta pront vem com fal to ind lar brinc com pergunt — mãe cachorr mim brinc pass suamã ent diss — sim filh vai cuid diss — sim vou cuid mãe diss — sim vou cuid dar mãe diss — ok vou trabalh volt dou ok filh diss — obrig mãe mãe volt trabalh fic feliz sab ia ganh cachorr mãe diss — filh cheg oi mãe troux cachorr mãe fal — sim filh vai nom — nom vai mel mãe diss — gost nom x cuid bem viu filh diss — ta bom ent x brinc estud com brinc mel assim sorr corr proveita viv feliz
400,"t a viagem
p eu e meus amigos ficamos muito asustados mas todos nós resolvemos
dar uma olhada mais de perto com cuidado minha prima também estava lá e
foi junto comigo e meus amigos a quelas pegadas levavam ao outro lado da cerra
e nós conseguimos ir para ooutro lado da cerra 
p com suprimentos nessesario para duas semanas e nos chegamos ate a caver
na da x 
p minha prima havia gritado
— ai que bicho é aquele salvese quem puder
p eu disse
— deve ser aquele que passou na estrada venha vamos dar uma olhada 
p eram mamutes eles tinha mais de medo de nós do que nós deles 
fim",t viag p amig fic asust tod resolv dar olh pert cuid prim lá junt comig amig quel peg lev outr lad cerr consegu ir ooutr lad cerr p supr nessesari dua seman cheg ate cav x p prim hav grit — ai bich salves pud p diss — dev pass estr venh vam dar olh p mamut med fim
142,"p era um dia tava eu abner alexia e raissa aí agente achou em cima 
do armario muitas latas de tinta decidimos fazer pinturas de muitos animais 
na parede do meu quarto tempo depois nos voltamos lá no meu quarto para ver como 
que tava as pinturas e as pinturas não estavam mais lá e tinha muitas roupas 
espalhadas pelo chão aí agente arumou as roupas e fazemos as pinturas 
denovo e dechamos secando e fomos lá denovo ver e as roupas estavam todas 
arrumadas e as pinturas estavam lá aí depois fomos brincar denovo ficamos 
muito tempo brincando e comesamos a brincar de outra brincadeira e depois 
que terminamos fomos na cozinha da minha casa comer e depois fomos 
assistir televisâo e fomo jogar futebol com mais amigos e aí nas hora que 
terminamos de brincar de ter brincado muito fomos ver as pinturas que ja tinha 
cecado fomos ver e tava muito bonitas as pinturas e ai fomos descansar 
que a minha mâe estava no trabalho mais meu pai e minha irmã estava na escola 
aí chegou mais amigos com mais latas de tinta aí comesamos a fazer 
mais pinturas e como acabou a tinta nos fomos comprar mais e fizemos mais 
pinturas na cozinha no quarto da minha mãe e do meu pai e compramos mais 
mais tinta e mais tinta para xazemos mais pinturas no meu quarto aí minha 
irmã chegou mais minha mãe e meu pai e meu amigos foram para a 
deles e fim",p dia tav abn alex raiss aí agent ach cim armari muit lat tint decid faz pint muit animal pared quart temp volt lá quart ver tav pint pint lá muit roup espalh chã aí agent arum roup faz pint denov dech sec lá denov ver roup tod arrum pint lá aí brinc denov fic temp brinc comes brinc outr brinc termin co cas com assist televisâ fom jog futebol amig aí hor termin brinc ter brinc ver pint ja cec ver tav bonit pint ai descans mâe trabalh pai irmã escol aí cheg amig lat tint aí comes faz pint acab tint compr fiz pint co quart mãe pai compr tint tint xaz pint quart aí irmã cheg mãe pai amig fim
821,"t uma bagunça
p um dia eu e meu irmaõ estavamos brincan do 
no parquinho quian do achamos uma caixa cheia de tinta 
porem algumas estavam pura aimos  gumas estavam
estavam puras dimos  fazer  uma pintura 
mos pintar na parede de nossa  vizinha  mas no
outro  as pintusas  sumiram resolvemos 
perguntar para a uzinha  ela disse que não
 a dexar n ossa pintura naparede dela",t bagunç p dia irmaõ estav brincan parq quian ach caix chei tint por algum pur aim gum pur dim faz pint mo pint pared vi outr pintus sum resolv pergunt uzinh diss dex n oss pint napared
19,"
ele achou essa pedra mas antes dele pegar ele ligou para um amigo
— álo
— eu achei uma coisa no meu quintal depois da chuva
— como é essa coisa
— ela parece uma pedra mas brilhante
— já já tou indo para ir
o amigo chegou rapido e ele vio a pedra e falou
— devimos levar naquela loja que ver coissas brilhantes
— sim vamos lá
então chegando lá eles virão aquele velho e perguntarão
— olá e aqui que ver pedras brilhantes
o velhor respondeu calmo
— sim meu jovem
eles entregarão a pedra é o velho vio e olhou para a cara dos dois é
olhou de novo e mais uma vez repetiu e respondeu
— voçês são muitos sortudos acharão uma pedra muito rara de achar para
vocês saberem essa pedra como vecês disse e lá e um diamante
eles ficarão assustados
eles voutarão e ficarão com o diamante até os utimos dias da
suas vidas",ach pedr ant peg lig amig — álo — ach cois quint chuv — cois — parec pedr brilh — tou ind ir amig cheg rap vio pedr fal — dev lev naquel loj ver coiss brilh — sim vam lá ent cheg lá vir velh pergunt — olá aqu ver pedr brilh velh respond calm — sim jov entreg pedr velh vio olh car doi olh nov vez repet respond — voç muit sortud ach pedr rar ach sab pedr vec diss lá diam fic assust vout fic diam utim dia vid
253,"t a bagunça
p meus cachorrinhos tinha derroubado minha roupas
e minha mãe tinha apagado meus desenhos eu comecei a droubar minhas 
roupas eu fui pintar novamente eu fiz desenhos lindos minha prima foi na 
minha casa a gente pintou varios animais como cachorinhos gatinhos pássaros
a gente estavamos bem feliz mais minha prima ja ia embora minha mãe me 
chamou para eu banhar quando eu terminei de banhar fui brincar com os 
meus cachorrinhos minha mãe me levou no parquinho eu gostei muito mais já 
estava na hora de ir para casa ela me perguntou se eu queria tomar sorvete eu 
falei que sim foi muito legal então a gente chegou em casa hoje foi o 
dia mais legal da minha vida quando cheguei fui brincar com meus amigos",t bagunç p cachorr derroub roup mãe apag desenh comec droub roup pint nov fiz desenh lind prim cas gent pint vari animal cach gat pássar gent estav bem feliz prim ja ia emb mãe cham banh termin banh brinc cachorr mãe lev parq gost hor ir cas pergunt quer tom sorvet fal sim legal ent gent cheg cas hoj dia legal vid cheg brinc amig
520,"t eu e minha competição 
p quando eu era piquena eu tinha um
sonho de pintar quando eu crece eu segui o meu sonho 
foi pintando mais quanto eu pintava o dezenho saia mais
assim eu continuei  eu partecepei de muitas competição
e mesmo assim eu sempre comsiques
p teve uma pessoa que dece que eu estava trapacen
do e ele ganhou depois disso eu não praticepei amais de
minhas competição e desdete de pintar e seguir a minha
vida e ese foi o fim",t compet p piquen sonh pint crec segu sonh pint quant pint dezenh sai assim contin partecep muit compet assim sempr comsiqu p pesso dec trapacen ganh diss praticep amal compet desdet pint segu vid ese fim
658,"t o menino das pinturas
p era uma vez um menino que era bagu
nceiro
um dia ele estava brincando com seus brin
quedos ai ele resolveu olhar em cima do seu armario
quando ele viu tinha um monte de fates de
tinta em cima do seu armario
e ele ficou muito feliz
mas ele ao mesmo tempo ficou triste porque não 
sabia o que fazer ele esteve uma idea ele foi ver
televisão
depois de um tempo de ver televisão ele viu um
monte de crianças pintando alguns quadros
ai ele lembrou das tintas que ele tinha acha
do 
ele foi para o seu quarto
e ficou pintando o dia todo",t menin pint p vez menin bagu nceir dia brinc brin qued ai resolv olh cim armari viu mont fat tint cim armari fic feliz temp fic trist porqu sab faz ide ver televis temp ver televis viu mont crianç pint algum quadr ai lembr tint ach quart fic pint dia tod
508,"t era uma vez uma menina 
p um menino que resolveu pintar seu 
quarto e ela pintou de azul e depois
ela pintou o banheiro de preto e o quarto
do seu irmão de vermelho e amarelo 
e desenhou um dinousauro para ele 
era muito bonito o dinosauro que
sua irmãn fez para ele e seu 
irmão gostou muito e ela foi
para o quarto dela e jogou as rou
pas no chão e pintou o quarto
dela e do seu pai 
fim",t vez menin p menin resolv pint quart pint azul pint banh pret quart irm vermelh amarel desenh dinousaur bonit dinosaur irmãn fez irm gost quart jog rou pa chã pint quart pai fim
245,"t a tinta magica
um dia eu estava sem nada para fazer então comecei a procurar
alguma coisa para fazer depois de tempo falei desisto de procurar
então deitei na cama e percebi que tinha alguma coisa emcima
do armario e eu fui la ver la tinha alguns potes de tinta e as
peguei estava escrito cuidado tinta magica e tudo oque voce desenhar
aparece eu não liguei e peguei e depois me perguntei oque vou fazer
com isso e falei aha eu posso pintar as paredes do meu
quarto e pintei alguns animais e fui beber agua depois
quando voltei não tinha mais nenhum desenho e o meu
quarto estava todo bagunçado e vi que todos os animais
que desenhei estavam todos la fora brincando",t tint magic dia nad faz ent comec procur algum cois faz temp fal desist procur ent deit cam perceb algum cois emc armari la ver la algum pot tint peg escrit cuid tint magic tud oqu voc desenh aparec lig peg pergunt oqu vou faz fal aha poss pint pared quart pint algum animal beb agu volt nenhum desenh quart tod bagunç vi tod animal desenh tod la brinc
757,"t pequeno menino
a menina x estava no parque e vil uma  ela sua
mãe foram na loja e viram um tanto de coisas como lapi
canetinha e brinquedos raros e o que ela adorou uma coisa
lintas ela comprou  caixas com nove potinhos de tinta de cada
cora ela comprou tudo que ela gostou e foi para casa ela chegou
e testou tudo no final chegou ahora da tinta brilhar ela pa
çou tinta nas paredes nas portas na cama no guarda roupa e
depois disso o a mãe vil e ela paço o dia inteiro lavando
as coisas no outro dia ela fez a mesma coisa e de novo
ela teve que lavar tudo o que ela pintou ela repetiu isso tres
dias seguidos e ela teve fica sem as tintas por dois meses
e depois ela nunca mais fez isso de novo",t pequen menin menin x parqu vil mãe loj vir tant cois lap canet brinqued rar ador cois lint compr caix nov pot tint cad cor compr tud gost cas cheg test tud final cheg ahor tint brilh pa çou tint pared port cam guard roup diss mãe vil paç dia int lav cois outr dia fez mesm cois nov lav tud pint repet tre dia segu fic tint doi mes nunc fez nov
